ds,yhat,yhat_lower,yhat_upper,cultura_nome
2017-11-06,1.6565724160653275,1.5563765542772445,1.759955111345029,Soja
2017-11-07,1.6561717529727185,1.5515876360479153,1.761120354180464,Soja
2017-11-08,1.655711162423948,1.554890115509543,1.7593979991371866,Soja
2017-11-09,1.6583023210092516,1.554132305091946,1.762524479047952,Soja
2017-11-10,1.6597755275999901,1.5560709553802643,1.7570709412027976,Soja
2017-11-13,1.6665236315738694,1.5647781632263775,1.7614154906962047,Soja
2017-11-14,1.666528240926397,1.5719170680326564,1.7770862148905575,Soja
2017-11-15,1.666429158167517,1.554206387680518,1.7750460120126716,Soja
2017-11-16,1.6693288697574367,1.5665580044273522,1.771473871541389,Soja
2017-11-17,1.6710494965612912,1.562293925927352,1.7716482914758689,Soja
2017-11-20,1.6781107216918922,1.5715543248187902,1.781912198282419,Soja
2017-11-21,1.6780634715559657,1.583542355534275,1.7858761551490876,Soja
2017-11-22,1.6778319932908867,1.5726118443532866,1.7776686068890308,Soja
2017-11-23,1.6805199312948795,1.5783959032322625,1.7837985689947693,Soja
2017-11-24,1.6819522890421967,1.579311750144501,1.77898811906391,Soja
2017-11-27,1.687742610134443,1.588078816267634,1.7991074479635811,Soja
2017-11-28,1.687160999668515,1.5857865878229647,1.792315355502489,Soja
2017-11-29,1.6863549504319097,1.5822079380679954,1.7829358191238724,Soja
2017-11-30,1.6884384068918017,1.5976929522138246,1.7831077144584995,Soja
2017-12-01,1.6892471097917612,1.583456904619267,1.7950745075869823,Soja
2017-12-04,1.6931594523928652,1.5970837636552242,1.802077689821548,Soja
2017-12-05,1.6919837840315466,1.5899038434883688,1.7963271612377845,Soja
2017-12-06,1.6906149905503018,1.5904825578526867,1.7903324457266205,Soja
2017-12-07,1.6921746556329444,1.5895070666435587,1.7906477643281615,Soja
2017-12-08,1.6925048392972448,1.5854982497451169,1.794173910958606,Soja
2017-12-11,1.6952938626580885,1.590697911664401,1.7991704731696025,Soja
2017-12-12,1.6938533174001753,1.5941720444158305,1.8012308749705976,Soja
2017-12-13,1.692273096333081,1.5898045856291938,1.8011313651285414,Soja
2017-12-14,1.6936716391255973,1.588888937830578,1.7961604918333618,Soja
2017-12-15,1.6938864465639425,1.5792834887967808,1.8022289281232264,Soja
2017-12-18,1.6965405536707074,1.591799367775841,1.7979255098042353,Soja
2017-12-19,1.6950999288778785,1.5938963143026639,1.7943622695671098,Soja
2017-12-20,1.6935279426176288,1.5944294724536754,1.7939447970075588,Soja
2017-12-21,1.694934266710386,1.5835621076234914,1.7922109163593065,Soja
2017-12-22,1.6951478052697386,1.5890762316023848,1.7969944387397199,Soja
2017-12-25,1.6976655524877056,1.5919920985491267,1.7978107934012715,Soja
2017-12-26,1.6961133083186035,1.5968286614734641,1.8050309902073691,Soja
2017-12-27,1.6943883168316456,1.5886188518327589,1.8043889833267688,Soja
2017-12-28,1.6955971682241886,1.5971943270765012,1.8069083919362159,Soja
2017-12-29,1.6955670714197455,1.590125156813137,1.7980186034865924,Soja
2018-01-01,1.6970811354577717,1.593056032708769,1.8048709039817132,Soja
2018-01-02,1.6951115905672205,1.5879019634415892,1.8011156920089941,Soja
2018-01-03,1.6929351040970018,1.5939045181566276,1.792543975351958,Soja
2018-01-04,1.6936641400296966,1.5938259860885762,1.79682710373133,Soja
2018-01-05,1.6931325875508298,1.5883607419865333,1.7989904264061674,Soja
2018-01-08,1.693087109418701,1.5851867268430686,1.7974440706258248,Soja
2018-01-09,1.6906053489912207,1.5907134751751197,1.7893601000780803,Soja
2018-01-10,1.6879333028280266,1.5865777542806923,1.7892294584733706,Soja
2018-01-11,1.6881906187110713,1.589257442365034,1.7835761567843964,Soja
2018-01-12,1.6872177774776866,1.5919152891131159,1.7947774626653807,Soja
2018-01-15,1.6860852723985524,1.5904639636388993,1.7875639007189312,Soja
2018-01-16,1.6833336794733074,1.5838397053382116,1.7856769020107224,Soja
2018-01-17,1.6804424218633514,1.5713049044672982,1.7826400875462223,Soja
2018-01-18,1.6805323234002054,1.5750156362726577,1.780656419984593,Soja
2018-01-19,1.6794441462137697,1.5769406947653601,1.7867669901883216,Soja
2018-01-22,1.6782695645842198,1.5741486752827463,1.777988088171742,Soja
2018-01-23,1.6755995362129028,1.5728859953826895,1.7769629596974796,Soja
2018-01-24,1.6728338736135167,1.567012180300067,1.773767544539471,Soja
2018-01-25,1.6730909432882748,1.5729012693619986,1.775287076521782,Soja
2018-01-26,1.672209147645107,1.5673033491406234,1.77312342869599,Soja
2018-01-29,1.6718699593672075,1.562620728997666,1.7755385236146597,Soja
2018-01-30,1.6695465080580938,1.5647176300157537,1.7704988376455566,Soja
2018-01-31,1.6671609845064914,1.564243789264153,1.773961200512816,Soja
2018-02-01,1.6678324479116373,1.5623147560646515,1.7706931189639339,Soja
2018-02-02,1.667400651230794,1.5627163692582429,1.768036279031914,Soja
2018-02-05,1.6686471755757322,1.5675133843508877,1.7652490252614246,Soja
2018-02-06,1.6669403370242273,1.555674467932601,1.7665378770406985,Soja
2018-02-07,1.6652207179209908,1.5647029055004562,1.775139284441729,Soja
2018-02-08,1.6666104804182391,1.5648125830554347,1.7659355403548718,Soja
2018-02-09,1.6669521538753485,1.5630413727297947,1.7669838149422623,Soja
2018-02-12,1.6708684363018271,1.5620100821822862,1.777559096539028,Soja
2018-02-13,1.670292307922361,1.5666826225647736,1.7724016231074733,Soja
2018-02-14,1.6697601416985137,1.5687463734190001,1.7704363620016068,Soja
2018-02-15,1.6723906490714193,1.5725018203172774,1.7818298042234637,Soja
2018-02-16,1.6740213406706972,1.5726438490651096,1.7723530222197308,Soja
2018-02-19,1.6820196925405257,1.5756541246268183,1.777973834839916,Soja
2018-02-20,1.6827201936045553,1.5885382239575228,1.7841994156411722,Soja
2018-02-21,1.6834639103508566,1.5813834581831148,1.789974734836037,Soja
2018-02-22,1.6873555695700293,1.5906119058272146,1.7897190740138833,Soja
2018-02-23,1.6902177326659948,1.5845371372622397,1.7890198977804879,Soja
2018-02-26,1.7015744014962078,1.5948488688524265,1.8005860578244746,Soja
2018-02-27,1.703229064021971,1.604160023073866,1.8080148704683325,Soja
2018-02-28,1.7048186236392828,1.5999829357305773,1.811615372361134,Soja
2018-03-01,1.7094337273278624,1.6015316359887193,1.803325148961741,Soja
2018-03-02,1.712884243895098,1.606954082709804,1.8181587241041104,Soja
2018-03-05,1.725096175007553,1.6270444114188427,1.8337364192614083,Soja
2018-03-06,1.726710773733135,1.626155568159473,1.8286661040848,Soja
2018-03-07,1.728093130526944,1.6301680852366036,1.8337596701683863,Soja
2018-03-08,1.7323352998481856,1.6285706189064248,1.8323682664609138,Soja
2018-03-09,1.7352514208135639,1.6308127598739166,1.8406919785709868,Soja
2018-03-12,1.7449762460809635,1.6420174696240872,1.8524790193617875,Soja
2018-03-13,1.7455086191996387,1.6503849514810487,1.8482074168505336,Soja
2018-03-14,1.7457087273503635,1.6441426735389644,1.8514790190713242,Soja
2018-03-15,1.7486874739976657,1.6547511506771342,1.8584651423809133,Soja
2018-03-16,1.7502792903935886,1.6535684709893974,1.8463861263805104,Soja
2018-03-19,1.7558818032413355,1.6535789352221575,1.8485946861143787,Soja
2018-03-20,1.7550634778829919,1.6460697568136453,1.8648872129973013,Soja
2018-03-21,1.7539602425416363,1.655519227468923,1.8551351841376482,Soja
2018-03-22,1.7557029018741839,1.6477622626080342,1.8664826050733068,Soja
2018-03-23,1.7561442234160038,1.664618366991668,1.8606301551381197,Soja
2018-03-26,1.7589614632264994,1.6555803756744045,1.8596424957083537,Soja
2018-03-27,1.757475507358482,1.653515762009677,1.8564189718527135,Soja
2018-03-28,1.755847636882166,1.6550593884653069,1.8524815312368716,Soja
2018-03-29,1.7572119334041365,1.6524034388728088,1.8562117679874666,Soja
2018-03-30,1.757421565945967,1.6560453895107825,1.8594181629201183,Soja
2018-04-02,1.7603867354865042,1.6542532832142314,1.867141089916376,Soja
2018-04-03,1.7592063285595594,1.6582008093177372,1.8616948963649633,Soja
2018-04-04,1.7579944358918478,1.6581358883264148,1.853364796293933,Soja
2018-04-05,1.7598720012298987,1.6554151282846752,1.8582874757387353,Soja
2018-04-06,1.760677877037747,1.6594359465501818,1.8665282535302512,Soja
2018-04-09,1.7657769083239148,1.6775013751534738,1.8784062788338356,Soja
2018-04-10,1.7653714467976334,1.6654718019183417,1.8616975591497704,Soja
2018-04-11,1.7649416768659256,1.658688103427276,1.868991060626555,Soja
2018-04-12,1.7675950666821547,1.6669144280929356,1.870377615007449,Soja
2018-04-13,1.7691582568953284,1.6637931087519637,1.8803996058572754,Soja
2018-04-16,1.7763190458327536,1.6751893522138135,1.8716163063704276,Soja
2018-04-17,1.7765062053924137,1.672609655633446,1.8760023812882873,Soja
2018-04-18,1.7766138161216782,1.6744039886068622,1.884674728820395,Soja
2018-04-19,1.7797471159651577,1.6772907271387343,1.884502323022807,Soja
2018-04-20,1.7817320338358806,1.6770563974131012,1.889163811607872,Soja
2018-04-23,1.7898204625032974,1.6903137417245926,1.8927990374391002,Soja
2018-04-24,1.7902127006885022,1.68333843244755,1.8910392898500017,Soja
2018-04-25,1.7904788255751842,1.6930491356241015,1.8944969193382435,Soja
2018-04-26,1.793727567691882,1.6865647954572984,1.8899202908767918,Soja
2018-04-27,1.7957880864665816,1.691343425864771,1.8973611388399618,Soja
2018-04-30,1.8038875422767116,1.7060793871899735,1.9055933755039178,Soja
2018-05-01,1.8042149134182381,1.7044460765940466,1.9064981438099313,Soja
2018-05-02,1.8043809364546695,1.702190493258969,1.9048197917545648,Soja
2018-05-03,1.8074920412451951,1.7016860926052753,1.9106907547694925,Soja
2018-05-04,1.8093739608356596,1.7098391727583429,1.9139736533337517,Soja
2018-05-07,1.81664313058226,1.7149415336708487,1.9161100853109205,Soja
2018-05-08,1.8165758550017153,1.7149570265517717,1.9136470872592561,Soja
2018-05-09,1.816277584769587,1.7136312438361057,1.9213157576146584,Soja
2018-05-10,1.8188484712760176,1.7121301782921652,1.926111652572928,Soja
2018-05-11,1.8201085497042864,1.712623296990027,1.9164633229696328,Soja
2018-05-14,1.8249817969729751,1.7236628490444106,1.9216278753201712,Soja
2018-05-15,1.8239334110550525,1.7224976559032328,1.9278300661649594,Soja
2018-05-16,1.8225650042126222,1.7258651929469115,1.9180178653523483,Soja
2018-05-17,1.8239816233684425,1.7240082485164032,1.9251294618524506,Soja
2018-05-18,1.8240108382558786,1.7192293605427682,1.9253102968788955,Soja
2018-05-21,1.8248482789178058,1.7262015244362585,1.9264393327308837,Soja
2018-05-22,1.8223924086194256,1.7167260062874992,1.9295875786801089,Soja
2018-05-23,1.8196176800833135,1.7198436194607323,1.9217337474926641,Soja
2018-05-24,1.819651657388433,1.717993113229225,1.9150953102124906,Soja
2018-05-25,1.8183460142659251,1.7167664965776674,1.9222875130936148,Soja
2018-05-28,1.8157202536895076,1.717436328633896,1.9149007096062816,Soja
2018-05-29,1.8123759821965368,1.7088315327759631,1.9154837550196115,Soja
2018-05-30,1.8088868311466646,1.697764124678834,1.9205054016858163,Soja
2018-05-31,1.808402556808253,1.7061603148534594,1.919732000705856,Soja
2018-06-01,1.8067945539677934,1.6974432932318249,1.9058385387542895,Soja
2018-06-04,1.8047051202321074,1.7008153477018582,1.9078908445880387,Soja
2018-06-05,1.8020502117842105,1.6918663146826622,1.9098012112467528,Soja
2018-06-06,1.7995090845053499,1.6966988567405998,1.9014986381729038,Soja
